Code,BX,BY,Width,Height,Page
LIN_4-75,627,333,1089,177,0719
LIN_4-76,602,474,1114,368,0719
LIN_4-77,592,704,1114,338,0719
LIN_4-78,578,1024,1130,300,0719
LIN_4-79,568,1284,1094,312,0719
LIN_4-80,568,1574,1122,196,0719
LIN_4-81,532,1726,1138,370,0719
LIN_5-1,1844,308,1082,454,0719
LIN_5-2,1864,718,1084,194,0719
LIN_5-3,1854,858,1098,302,0719
LIN_6-1,1736,1258,1196,536,0719
