Code,BX,BY,Width,Height,Page
LIN_3-48,560,396,1084,274,0709
LIN_3-49,550,554,1104,288,0709
LIN_3-50,506,832,1164,284,0709
LIN_3-51,488,1072,1270,324,0709
LIN_3-52,478,1276,1268,180,0709
LIN_3-53,468,1414,1206,344,0709
LIN_3-54,518,1738,1112,186,0709
LIN_3-55,484,1920,1158,450,0709
LIN_3-56,173,1941,1461,816,0709
