Code,BX,BY,Width,Height,Page
LIN_10-1,480,386,1230,596,0734
LIN_10-2,618,870,1052,194,0734
LIN_10-3,594,1034,1080,284,0734
LIN_10-4,522,1290,1114,240,0734
LIN_10-5,578,1518,1052,170,0734
LIN_11-1,1714,380,1190,358,0734
LIN_11-2,1838,696,1086,264,0734
LIN_11-3,1820,940,1104,446,0734
LIN_11-4,1710,1338,1206,446,0734
LIN_11-5,1802,1784,1104,386,0734
LIN_11-6,1842,2128,1026,266,0734
LIN_11-7,1842,2358,1038,198,0734
LIN_11-8,1830,2532,1052,190,0734
LIN_11-9,1802,2726,1140,626,0734
