Code,BX,BY,Width,Height,Page
LIN_T1,201,303,1119,1002,0685
LIN_T2,201,1227,1104,669,0685
LIN_T3,210,1848,1065,438,0685
LIN_T4,213,2235,1083,459,0685
LIN_T5,219,2640,1116,936,0685
